"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
16.01.2009 00:30:00,997.72,-4.04,269.30,-4.32,97.90,4.53,4.43,0.10,2.77,4.44,1289.31,1.18,1.63,137.10
16.01.2009 00:40:00,997.66,-4.00,269.34,-4.28,97.90,4.54,4.44,0.10,2.78,4.45,1289.04,1.22,1.88,178.60
16.01.2009 00:50:00,997.70,-4.04,269.30,-4.32,97.90,4.53,4.43,0.10,2.77,4.44,1289.30,1.28,1.88,189.50
16.01.2009 01:00:00,997.73,-4.10,269.24,-4.38,97.90,4.51,4.41,0.09,2.75,4.42,1289.62,1.18,1.88,199.00
16.01.2009 01:10:00,997.69,-4.12,269.22,-4.40,97.90,4.50,4.41,0.09,2.75,4.42,1289.66,1.38,2.00,177.80
16.01.2009 01:20:00,997.63,-4.23,269.12,-4.52,97.80,4.46,4.36,0.10,2.73,4.37,1290.14,1.23,1.88,184.60
16.01.2009 01:30:00,997.62,-4.32,269.02,-4.61,97.80,4.43,4.33,0.10,2.71,4.34,1290.58,1.42,1.88,197.30
16.01.2009 01:40:00,997.63,-4.48,268.86,-4.77,97.80,4.38,4.28,0.10,2.67,4.29,1291.39,1.37,1.88,193.50
16.01.2009 01:50:00,997.65,-4.55,268.79,-4.83,97.90,4.35,4.26,0.09,2.66,4.27,1291.77,1.11,1.75,191.30
16.01.2009 02:00:00,997.76,-4.61,268.73,-4.88,97.90,4.34,4.24,0.09,2.65,4.25,1292.18,0.97,1.75,197.10
16.01.2009 02:10:00,997.77,-4.71,268.62,-5.00,97.80,4.30,4.21,0.09,2.63,4.22,1292.72,0.82,1.38,203.30
16.01.2009 02:20:00,997.83,-4.85,268.48,-5.14,97.80,4.26,4.16,0.09,2.60,4.17,1293.48,1.14,1.50,220.90
16.01.2009 02:30:00,997.84,-4.91,268.42,-5.20,97.80,4.24,4.14,0.09,2.59,4.15,1293.78,0.93,1.25,236.20
16.01.2009 02:40:00,997.83,-4.92,268.41,-5.21,97.80,4.23,4.14,0.09,2.59,4.15,1293.83,0.59,1.38,206.30
16.01.2009 02:50:00,997.87,-4.96,268.37,-5.25,97.80,4.22,4.13,0.09,2.58,4.14,1294.07,0.60,1.00,228.20
16.01.2009 03:00:00,997.92,-4.84,268.48,-5.12,97.90,4.26,4.17,0.09,2.60,4.18,1293.56,0.45,1.13,168.30
16.01.2009 03:10:00,997.93,-4.88,268.44,-5.18,97.70,4.25,4.15,0.10,2.59,4.16,1293.75,1.02,1.63,147.30
16.01.2009 03:20:00,997.95,-4.92,268.40,-5.22,97.70,4.23,4.14,0.10,2.58,4.14,1293.99,0.86,1.25,198.70
16.01.2009 03:30:00,997.98,-5.04,268.28,-5.36,97.60,4.20,4.10,0.10,2.56,4.10,1294.62,0.92,1.50,202.70
16.01.2009 03:40:00,997.95,-5.07,268.24,-5.39,97.60,4.18,4.08,0.10,2.55,4.09,1294.77,0.72,1.00,214.20
16.01.2009 03:50:00,998.00,-5.10,268.21,-5.42,97.60,4.18,4.08,0.10,2.54,4.08,1294.96,1.07,1.50,202.70
16.01.2009 04:00:00,998.08,-5.11,268.20,-5.44,97.50,4.17,4.07,0.10,2.54,4.08,1295.13,1.15,1.63,209.20
16.01.2009 04:10:00,998.08,-5.17,268.14,-5.50,97.50,4.15,4.05,0.10,2.53,4.06,1295.41,1.00,1.50,197.90
16.01.2009 04:20:00,998.12,-5.17,268.14,-5.50,97.50,4.15,4.05,0.10,2.53,4.06,1295.46,1.23,1.88,132.10
16.01.2009 04:30:00,998.27,-5.17,268.13,-5.50,97.50,4.15,4.05,0.10,2.53,4.06,1295.64,1.04,1.38,131.80
16.01.2009 04:40:00,998.34,-5.17,268.12,-5.51,97.40,4.15,4.05,0.11,2.52,4.05,1295.75,0.98,1.50,115.90
16.01.2009 04:50:00,998.34,-5.19,268.09,-5.54,97.40,4.15,4.04,0.11,2.52,4.04,1295.87,1.03,1.38,138.70
16.01.2009 05:00:00,998.39,-5.21,268.07,-5.55,97.40,4.14,4.03,0.11,2.52,4.04,1296.02,0.81,1.00,215.30
16.01.2009 05:10:00,998.43,-5.12,268.16,-5.45,97.50,4.17,4.07,0.10,2.54,4.07,1295.60,0.59,1.00,236.70
16.01.2009 05:20:00,998.46,-4.83,268.45,-5.13,97.70,4.26,4.16,0.10,2.60,4.17,1294.20,0.57,1.25,150.10
16.01.2009 05:30:00,998.47,-4.77,268.51,-5.11,97.40,4.28,4.17,0.11,2.60,4.18,1293.91,0.58,0.88,153.30
16.01.2009 05:40:00,998.56,-4.85,268.43,-5.22,97.20,4.26,4.14,0.12,2.58,4.14,1294.43,0.64,1.00,156.40
16.01.2009 05:50:00,998.49,-4.88,268.39,-5.23,97.40,4.24,4.13,0.11,2.58,4.14,1294.52,0.64,1.25,214.10
16.01.2009 06:00:00,998.46,-4.73,268.55,-5.06,97.50,4.29,4.19,0.11,2.61,4.19,1293.72,0.58,1.25,207.00
16.01.2009 06:10:00,998.42,-4.61,268.67,-4.94,97.50,4.33,4.23,0.11,2.64,4.23,1293.07,0.78,1.50,188.30
16.01.2009 06:20:00,998.41,-4.49,268.80,-4.81,97.60,4.37,4.27,0.10,2.66,4.28,1292.44,0.99,1.50,172.90
16.01.2009 06:30:00,998.47,-4.46,268.81,-4.80,97.50,4.38,4.27,0.11,2.67,4.28,1292.41,1.20,2.25,179.60
16.01.2009 06:40:00,998.49,-4.46,268.82,-4.79,97.50,4.39,4.28,0.11,2.67,4.28,1292.39,1.03,1.88,200.70
16.01.2009 06:50:00,998.52,-4.37,268.91,-4.67,97.70,4.42,4.31,0.10,2.69,4.32,1291.98,1.15,1.75,179.40
16.01.2009 07:00:00,998.65,-4.30,268.96,-4.62,97.60,4.44,4.33,0.11,2.70,4.34,1291.82,1.56,3.63,179.60
16.01.2009 07:10:00,998.67,-4.30,268.96,-4.62,97.60,4.44,4.33,0.11,2.70,4.34,1291.85,1.80,2.88,174.70
16.01.2009 07:20:00,998.65,-4.30,268.97,-4.62,97.60,4.44,4.33,0.11,2.70,4.34,1291.82,1.75,3.13,173.30
16.01.2009 07:30:00,998.71,-4.35,268.91,-4.67,97.60,4.42,4.31,0.11,2.69,4.32,1292.15,2.29,3.38,170.60
16.01.2009 07:40:00,998.74,-4.36,268.90,-4.67,97.70,4.42,4.32,0.10,2.69,4.32,1292.24,1.48,3.00,175.50
16.01.2009 07:50:00,998.78,-4.28,268.98,-4.57,97.80,4.44,4.35,0.10,2.71,4.35,1291.88,1.14,2.50,178.40
16.01.2009 08:00:00,998.83,-4.27,268.98,-4.58,97.70,4.45,4.35,0.10,2.71,4.35,1291.90,1.27,2.00,180.30
16.01.2009 08:10:00,998.83,-4.35,268.90,-4.67,97.60,4.42,4.32,0.11,2.69,4.32,1292.29,1.83,2.75,193.00
16.01.2009 08:20:00,998.83,-4.45,268.81,-4.77,97.60,4.39,4.28,0.11,2.67,4.29,1292.78,1.85,2.50,193.10
16.01.2009 08:30:00,998.82,-4.49,268.76,-4.80,97.70,4.37,4.27,0.10,2.66,4.28,1293.01,1.80,2.88,187.10
16.01.2009 08:40:00,998.84,-4.50,268.75,-4.82,97.60,4.37,4.27,0.10,2.66,4.27,1293.07,1.28,2.00,193.50
16.01.2009 08:50:00,998.83,-4.48,268.77,-4.78,97.70,4.38,4.28,0.10,2.67,4.28,1292.94,1.39,2.38,188.60
16.01.2009 09:00:00,998.93,-4.51,268.74,-4.83,97.60,4.37,4.26,0.10,2.66,4.27,1293.22,1.53,2.50,194.10
16.01.2009 09:10:00,999.03,-4.50,268.74,-4.82,97.60,4.37,4.27,0.10,2.66,4.27,1293.31,1.54,2.25,190.70
16.01.2009 09:20:00,999.08,-4.50,268.73,-4.83,97.50,4.37,4.26,0.11,2.66,4.27,1293.37,1.51,2.38,185.60
16.01.2009 09:30:00,999.13,-4.44,268.79,-4.77,97.50,4.39,4.28,0.11,2.67,4.29,1293.13,1.61,2.88,177.00
16.01.2009 09:40:00,999.11,-4.38,268.85,-4.73,97.40,4.41,4.30,0.11,2.68,4.30,1292.82,1.83,2.75,182.30
16.01.2009 09:50:00,999.06,-4.37,268.86,-4.72,97.40,4.41,4.30,0.11,2.68,4.30,1292.72,1.82,3.25,176.80
16.01.2009 10:00:00,999.07,-4.39,268.84,-4.75,97.30,4.41,4.29,0.12,2.67,4.29,1292.81,1.50,2.50,173.90
16.01.2009 10:10:00,999.09,-4.32,268.91,-4.69,97.20,4.43,4.31,0.12,2.69,4.31,1292.50,1.60,2.38,181.50
16.01.2009 10:20:00,999.20,-4.37,268.85,-4.76,97.10,4.41,4.29,0.13,2.67,4.29,1292.89,1.64,2.38,182.60
16.01.2009 10:30:00,999.28,-4.46,268.75,-4.86,97.00,4.38,4.25,0.13,2.65,4.26,1293.46,1.97,2.50,182.90
16.01.2009 10:40:00,999.26,-4.37,268.84,-4.76,97.10,4.41,4.28,0.13,2.67,4.29,1292.99,1.88,2.38,185.60
16.01.2009 10:50:00,999.29,-4.37,268.85,-4.78,96.90,4.42,4.28,0.14,2.67,4.28,1293.00,2.11,2.88,184.20
16.01.2009 11:00:00,999.19,-4.19,269.03,-4.61,96.90,4.47,4.33,0.14,2.70,4.34,1292.01,1.37,2.13,183.40
16.01.2009 11:10:00,999.07,-3.85,269.38,-4.31,96.60,4.59,4.44,0.16,2.77,4.44,1290.15,1.78,2.50,175.70
16.01.2009 11:20:00,999.03,-3.69,269.55,-4.20,96.20,4.65,4.47,0.18,2.79,4.48,1289.30,2.10,2.63,178.00
16.01.2009 11:30:00,998.88,-3.46,269.79,-4.01,95.90,4.73,4.53,0.19,2.83,4.54,1287.99,1.88,2.50,167.00
16.01.2009 11:40:00,998.74,-3.33,269.93,-3.92,95.70,4.77,4.57,0.21,2.85,4.57,1287.19,1.77,2.50,177.00
16.01.2009 11:50:00,998.72,-3.13,270.13,-3.69,95.90,4.85,4.65,0.20,2.90,4.65,1286.16,1.45,2.25,185.00
16.01.2009 12:00:00,998.62,-2.85,270.42,-3.45,95.60,4.95,4.73,0.22,2.95,4.74,1284.65,1.25,1.88,184.30
16.01.2009 12:10:00,998.57,-2.62,270.66,-3.27,95.20,5.04,4.79,0.24,2.99,4.80,1283.45,1.73,2.50,179.70
16.01.2009 12:20:00,998.40,-2.61,270.67,-3.30,95.00,5.04,4.79,0.25,2.99,4.79,1283.22,1.97,2.75,171.20
16.01.2009 12:30:00,998.23,-2.42,270.87,-3.15,94.70,5.11,4.84,0.27,3.02,4.85,1282.08,1.81,2.50,168.80
16.01.2009 12:40:00,998.11,-2.10,271.21,-2.93,94.00,5.23,4.92,0.31,3.07,4.93,1280.35,1.61,2.38,175.60
16.01.2009 12:50:00,998.03,-1.61,271.70,-2.55,93.30,5.43,5.06,0.36,3.16,5.07,1277.90,1.33,1.88,188.00
16.01.2009 13:00:00,998.01,-1.15,272.17,-2.32,91.70,5.61,5.15,0.47,3.22,5.16,1275.64,1.22,2.38,204.80
16.01.2009 13:10:00,997.91,-0.93,272.39,-2.31,90.30,5.71,5.15,0.55,3.22,5.16,1274.50,1.42,2.00,184.80
16.01.2009 13:20:00,997.81,-0.75,272.58,-2.29,89.20,5.78,5.16,0.62,3.22,5.17,1273.51,1.28,2.00,186.80
16.01.2009 13:30:00,997.64,-0.62,272.72,-2.38,87.80,5.84,5.12,0.71,3.20,5.14,1272.72,1.47,2.38,189.60
16.01.2009 13:40:00,997.53,-0.36,273.00,-2.23,87.10,5.95,5.18,0.77,3.24,5.20,1271.31,1.13,1.75,183.50
16.01.2009 13:50:00,997.41,-0.06,273.30,-2.19,85.50,6.08,5.20,0.88,3.25,5.21,1269.78,1.31,1.75,172.70
16.01.2009 14:00:00,997.26,-0.05,273.32,-2.34,84.50,6.09,5.14,0.94,3.21,5.16,1269.56,1.28,2.00,193.00
16.01.2009 14:10:00,997.13,-0.10,273.28,-2.34,84.80,6.06,5.14,0.92,3.21,5.16,1269.64,0.74,1.38,205.70
16.01.2009 14:20:00,997.05,0.00,273.39,-2.22,84.90,6.11,5.19,0.92,3.24,5.20,1269.02,1.02,1.50,184.20
16.01.2009 14:30:00,996.97,0.16,273.56,-1.98,85.40,6.18,5.28,0.90,3.30,5.29,1268.13,0.98,1.63,193.10
16.01.2009 14:40:00,996.98,0.39,273.78,-1.83,85.00,6.28,5.34,0.94,3.34,5.36,1267.07,0.99,1.88,194.90
16.01.2009 14:50:00,996.93,0.83,274.23,-1.60,83.70,6.49,5.43,1.06,3.40,5.45,1264.92,0.85,1.25,202.30
16.01.2009 15:00:00,996.91,1.12,274.53,-1.54,82.30,6.63,5.45,1.17,3.41,5.47,1263.52,1.05,1.50,199.20
16.01.2009 15:10:00,996.86,1.16,274.56,-1.63,81.60,6.64,5.42,1.22,3.39,5.44,1263.33,1.01,1.38,202.40
16.01.2009 15:20:00,996.86,1.17,274.58,-1.58,81.80,6.65,5.44,1.21,3.40,5.46,1263.25,0.69,1.25,192.00
16.01.2009 15:30:00,996.78,1.16,274.57,-1.64,81.50,6.64,5.41,1.23,3.39,5.43,1263.24,0.84,1.38,191.80
16.01.2009 15:40:00,996.74,1.03,274.44,-1.70,81.90,6.58,5.39,1.19,3.37,5.41,1263.79,0.64,1.13,193.70
16.01.2009 15:50:00,996.80,0.74,274.15,-1.86,82.70,6.44,5.33,1.11,3.33,5.35,1265.24,0.39,0.63,218.30
16.01.2009 16:00:00,996.92,0.38,273.78,-2.02,83.80,6.28,5.26,1.02,3.29,5.28,1267.06,0.18,0.50,267.90
16.01.2009 16:10:00,996.99,0.29,273.68,-1.98,84.70,6.24,5.28,0.95,3.30,5.30,1267.59,0.35,0.75,199.60
16.01.2009 16:20:00,997.09,-0.01,273.38,-2.20,85.10,6.11,5.20,0.91,3.25,5.21,1269.11,0.14,0.63,251.40
16.01.2009 16:30:00,997.10,-0.27,273.12,-2.27,86.30,5.99,5.17,0.82,3.23,5.18,1270.36,0.28,0.75,48.15
16.01.2009 16:40:00,997.02,-0.33,273.06,-2.22,87.00,5.96,5.19,0.78,3.24,5.20,1270.53,0.19,0.50,105.50
16.01.2009 16:50:00,997.19,-0.52,272.86,-2.35,87.40,5.88,5.14,0.74,3.21,5.15,1271.67,0.73,1.00,241.60
16.01.2009 17:00:00,997.15,-0.63,272.75,-2.28,88.50,5.83,5.16,0.67,3.23,5.18,1272.10,0.73,1.13,228.00
16.01.2009 17:10:00,997.03,-0.74,272.65,-2.26,89.40,5.79,5.17,0.61,3.23,5.19,1272.46,0.70,1.50,212.90
16.01.2009 17:20:00,996.98,-0.84,272.56,-2.27,90.00,5.74,5.17,0.57,3.23,5.18,1272.87,1.17,1.50,219.80
16.01.2009 17:30:00,996.98,-0.90,272.49,-2.24,90.60,5.72,5.18,0.54,3.24,5.19,1273.16,1.01,1.50,222.00
16.01.2009 17:40:00,997.05,-0.85,272.54,-2.15,90.80,5.74,5.21,0.53,3.26,5.23,1272.98,1.17,2.13,221.10
16.01.2009 17:50:00,996.98,-0.72,272.68,-2.18,89.80,5.79,5.20,0.59,3.25,5.22,1272.29,1.32,1.63,211.80
16.01.2009 18:00:00,996.91,-0.72,272.69,-2.34,88.70,5.80,5.14,0.66,3.21,5.16,1272.22,1.55,2.00,203.80
16.01.2009 18:10:00,996.86,-0.87,272.54,-2.56,88.20,5.73,5.06,0.68,3.16,5.07,1272.90,1.65,2.13,205.50
16.01.2009 18:20:00,996.89,-1.07,272.33,-2.72,88.50,5.65,5.00,0.65,3.12,5.01,1273.92,1.59,2.00,209.30
16.01.2009 18:30:00,996.72,-1.04,272.37,-2.71,88.40,5.66,5.00,0.66,3.13,5.02,1273.57,1.63,2.50,200.70
16.01.2009 18:40:00,996.61,-1.11,272.31,-2.84,88.00,5.63,4.95,0.68,3.10,4.97,1273.78,2.01,2.88,192.10
16.01.2009 18:50:00,996.65,-1.26,272.16,-2.98,88.00,5.57,4.90,0.67,3.06,4.92,1274.55,2.16,2.75,202.50
16.01.2009 19:00:00,996.59,-1.36,272.07,-3.06,88.10,5.53,4.87,0.66,3.05,4.89,1274.92,2.70,3.88,199.00
16.01.2009 19:10:00,996.50,-1.51,271.93,-3.24,87.90,5.47,4.81,0.66,3.01,4.82,1275.55,2.89,3.88,195.90
16.01.2009 19:20:00,996.49,-1.60,271.83,-3.30,88.10,5.43,4.78,0.65,2.99,4.80,1276.00,3.07,3.75,200.10
16.01.2009 19:30:00,996.49,-1.73,271.71,-3.40,88.30,5.38,4.75,0.63,2.97,4.77,1276.61,2.95,3.63,204.70
16.01.2009 19:40:00,996.45,-1.78,271.66,-3.38,88.70,5.36,4.76,0.61,2.97,4.77,1276.78,2.63,3.38,202.40
16.01.2009 19:50:00,996.31,-1.84,271.61,-3.41,88.90,5.34,4.74,0.59,2.97,4.76,1276.89,3.18,4.38,202.50
16.01.2009 20:00:00,996.30,-1.78,271.67,-3.40,88.60,5.36,4.75,0.61,2.97,4.77,1276.58,3.64,4.38,203.90
16.01.2009 20:10:00,996.31,-1.67,271.78,-3.40,87.90,5.40,4.75,0.65,2.97,4.77,1276.11,3.22,4.75,201.20
16.01.2009 20:20:00,996.20,-1.69,271.77,-3.50,87.40,5.39,4.71,0.68,2.95,4.73,1276.08,2.83,4.00,198.60
16.01.2009 20:30:00,996.12,-1.82,271.64,-3.60,87.60,5.34,4.68,0.66,2.93,4.70,1276.61,3.08,4.25,201.10
16.01.2009 20:40:00,995.97,-1.89,271.58,-3.63,87.80,5.31,4.67,0.65,2.92,4.69,1276.75,3.50,4.50,201.70
16.01.2009 20:50:00,995.95,-1.93,271.55,-3.67,87.80,5.30,4.65,0.65,2.91,4.67,1276.90,3.40,5.00,200.30
16.01.2009 21:00:00,995.99,-2.03,271.44,-3.75,87.90,5.26,4.62,0.64,2.89,4.64,1277.44,3.02,4.25,196.20
16.01.2009 21:10:00,996.02,-2.01,271.46,-3.66,88.40,5.27,4.66,0.61,2.91,4.68,1277.36,2.82,4.25,196.10
16.01.2009 21:20:00,996.01,-2.06,271.41,-3.72,88.30,5.25,4.64,0.61,2.90,4.65,1277.59,2.83,4.38,202.20
16.01.2009 21:30:00,995.93,-2.13,271.34,-3.71,88.90,5.22,4.64,0.58,2.90,4.66,1277.85,3.52,5.00,203.40
16.01.2009 21:40:00,995.83,-2.04,271.45,-3.60,89.00,5.26,4.68,0.58,2.93,4.70,1277.25,3.69,5.00,197.30
16.01.2009 21:50:00,995.71,-2.12,271.37,-3.73,88.70,5.22,4.63,0.59,2.90,4.65,1277.52,3.15,4.50,193.90
16.01.2009 22:00:00,995.64,-2.20,271.30,-3.74,89.10,5.20,4.63,0.57,2.90,4.65,1277.79,3.25,4.75,189.90
16.01.2009 22:10:00,995.64,-2.16,271.34,-3.71,89.10,5.21,4.64,0.57,2.90,4.66,1277.61,3.24,4.13,193.80
16.01.2009 22:20:00,995.64,-2.23,271.27,-3.77,89.10,5.18,4.62,0.57,2.89,4.64,1277.92,3.39,4.38,197.00
16.01.2009 22:30:00,995.62,-2.23,271.27,-3.79,89.00,5.18,4.61,0.57,2.89,4.63,1277.92,3.52,4.38,190.00
16.01.2009 22:40:00,995.50,-2.34,271.17,-3.89,89.00,5.14,4.58,0.57,2.86,4.60,1278.28,3.01,4.13,194.80
16.01.2009 22:50:00,995.43,-2.36,271.15,-3.86,89.40,5.13,4.59,0.54,2.87,4.61,1278.32,3.10,4.13,202.50
16.01.2009 23:00:00,995.48,-2.41,271.10,-3.92,89.30,5.11,4.57,0.55,2.86,4.59,1278.60,2.93,3.63,199.40
16.01.2009 23:10:00,995.39,-2.34,271.17,-3.84,89.40,5.14,4.59,0.54,2.88,4.62,1278.17,2.99,3.75,205.30
16.01.2009 23:20:00,995.40,-2.19,271.33,-3.75,89.00,5.20,4.63,0.57,2.90,4.65,1277.44,2.98,3.88,205.00
16.01.2009 23:30:00,995.33,-2.23,271.29,-3.85,88.60,5.18,4.59,0.59,2.87,4.61,1277.55,2.34,3.38,199.80
16.01.2009 23:40:00,995.28,-2.23,271.30,-3.84,88.60,5.18,4.59,0.59,2.88,4.61,1277.48,2.29,3.13,188.00
16.01.2009 23:50:00,995.15,-2.29,271.25,-3.93,88.40,5.16,4.56,0.60,2.86,4.58,1277.60,2.71,3.63,195.40
17.01.2009 00:00:00,995.14,-2.30,271.23,-3.95,88.40,5.15,4.56,0.60,2.85,4.58,1277.68,2.75,4.00,187.00
17.01.2009 00:10:00,995.15,-2.39,271.15,-4.05,88.30,5.12,4.52,0.60,2.83,4.54,1278.11,2.58,3.63,189.90
17.01.2009 00:20:00,995.15,-2.46,271.08,-4.09,88.50,5.10,4.51,0.59,2.82,4.53,1278.44,2.77,3.38,191.00
17.01.2009 00:30:00,995.12,-2.75,270.79,-4.34,88.70,4.99,4.42,0.56,2.77,4.44,1279.83,3.19,3.88,193.50
17.01.2009 00:40:00,994.96,-2.79,270.76,-4.24,89.70,4.97,4.46,0.51,2.79,4.48,1279.81,3.57,4.75,194.00
17.01.2009 00:50:00,994.90,-2.66,270.89,-4.11,89.70,5.02,4.50,0.52,2.82,4.53,1279.09,2.72,4.00,202.10
17.01.2009 01:00:00,994.90,-2.57,270.98,-4.11,89.10,5.05,4.50,0.55,2.82,4.52,1278.67,2.79,3.75,190.10
17.01.2009 01:10:00,994.88,-2.67,270.89,-4.23,88.90,5.02,4.46,0.56,2.79,4.48,1279.12,2.19,3.63,202.90
17.01.2009 01:20:00,994.77,-2.75,270.81,-4.27,89.20,4.98,4.45,0.54,2.78,4.47,1279.38,2.37,3.13,204.20
17.01.2009 01:30:00,994.70,-2.57,271.00,-4.08,89.30,5.05,4.51,0.54,2.83,4.54,1278.40,2.28,3.38,196.60
17.01.2009 01:40:00,994.65,-2.49,271.08,-4.09,88.70,5.08,4.51,0.57,2.82,4.53,1277.98,2.02,2.63,205.90
17.01.2009 01:50:00,994.73,-2.43,271.14,-4.03,88.70,5.10,4.53,0.58,2.84,4.55,1277.78,2.14,3.00,208.40
17.01.2009 02:00:00,994.75,-2.35,271.22,-3.94,88.80,5.14,4.56,0.58,2.86,4.58,1277.41,1.86,2.63,212.40
17.01.2009 02:10:00,994.74,-2.30,271.27,-3.94,88.40,5.16,4.56,0.60,2.86,4.58,1277.13,1.95,2.63,207.40
17.01.2009 02:20:00,994.77,-2.28,271.28,-3.93,88.40,5.16,4.56,0.60,2.86,4.59,1277.11,1.62,2.38,208.40
17.01.2009 02:30:00,994.69,-2.22,271.35,-3.87,88.40,5.19,4.59,0.60,2.87,4.61,1276.69,2.17,2.88,205.20
17.01.2009 02:40:00,994.75,-2.14,271.43,-3.81,88.20,5.22,4.60,0.62,2.88,4.63,1276.36,2.20,2.88,201.40
17.01.2009 02:50:00,994.78,-2.02,271.54,-3.75,87.90,5.26,4.63,0.64,2.90,4.65,1275.85,1.77,2.63,196.50
17.01.2009 03:00:00,994.77,-1.99,271.58,-3.76,87.60,5.28,4.62,0.65,2.90,4.65,1275.67,2.44,3.50,185.50
17.01.2009 03:10:00,994.72,-2.00,271.57,-3.77,87.60,5.27,4.62,0.65,2.89,4.64,1275.69,2.51,3.38,182.20
17.01.2009 03:20:00,994.60,-2.00,271.58,-3.77,87.60,5.27,4.62,0.65,2.89,4.64,1275.53,2.75,3.63,180.30
17.01.2009 03:30:00,994.47,-2.03,271.57,-3.76,87.80,5.26,4.62,0.64,2.89,4.65,1275.47,2.75,3.63,175.50
17.01.2009 03:40:00,994.36,-1.91,271.69,-3.73,87.30,5.31,4.63,0.67,2.90,4.66,1274.80,3.00,4.25,177.20
17.01.2009 03:50:00,994.29,-1.95,271.65,-3.80,87.10,5.29,4.61,0.68,2.89,4.63,1274.91,3.06,4.63,176.00
17.01.2009 04:00:00,994.25,-2.04,271.57,-3.84,87.40,5.26,4.59,0.66,2.88,4.62,1275.27,2.33,3.88,173.50
17.01.2009 04:10:00,994.23,-2.00,271.61,-3.79,87.50,5.27,4.61,0.66,2.89,4.64,1275.07,2.60,4.13,151.60
17.01.2009 04:20:00,994.21,-1.98,271.63,-3.84,87.00,5.28,4.59,0.69,2.88,4.62,1274.95,2.52,3.75,151.20
17.01.2009 04:30:00,994.16,-2.04,271.58,-3.87,87.20,5.26,4.59,0.67,2.87,4.61,1275.14,1.79,2.88,174.70
17.01.2009 04:40:00,994.08,-2.12,271.50,-3.91,87.50,5.22,4.57,0.65,2.87,4.60,1275.46,1.97,2.88,184.90
17.01.2009 04:50:00,993.99,-2.17,271.46,-3.88,88.00,5.21,4.58,0.62,2.87,4.61,1275.55,2.45,3.38,191.00
17.01.2009 05:00:00,993.93,-2.13,271.50,-3.82,88.10,5.22,4.60,0.62,2.88,4.63,1275.28,2.86,4.38,186.20
17.01.2009 05:10:00,993.87,-2.04,271.60,-3.79,87.70,5.26,4.61,0.65,2.89,4.64,1274.77,3.13,4.00,185.70
17.01.2009 05:20:00,993.79,-2.12,271.53,-3.86,87.80,5.23,4.59,0.64,2.88,4.62,1275.05,3.16,4.13,177.40
17.01.2009 05:30:00,993.74,-2.16,271.48,-3.87,88.00,5.21,4.58,0.63,2.87,4.61,1275.20,3.29,4.25,165.20
17.01.2009 05:40:00,993.68,-2.10,271.55,-3.81,88.00,5.23,4.60,0.63,2.89,4.63,1274.84,2.94,4.25,171.10
17.01.2009 05:50:00,993.68,-2.05,271.60,-3.79,87.80,5.25,4.61,0.64,2.89,4.64,1274.60,2.63,3.75,173.20
17.01.2009 06:00:00,993.62,-2.10,271.55,-3.83,87.90,5.23,4.60,0.63,2.88,4.63,1274.76,2.65,3.75,179.80
17.01.2009 06:10:00,993.60,-2.12,271.54,-3.82,88.10,5.22,4.60,0.62,2.89,4.63,1274.83,2.04,3.25,195.50
17.01.2009 06:20:00,993.49,-2.10,271.57,-3.75,88.40,5.23,4.63,0.61,2.90,4.66,1274.55,1.72,3.25,194.10
17.01.2009 06:30:00,993.46,-2.03,271.64,-3.70,88.30,5.26,4.64,0.62,2.91,4.68,1274.19,1.95,2.50,210.60
17.01.2009 06:40:00,993.42,-1.94,271.74,-3.56,88.60,5.30,4.69,0.60,2.94,4.72,1273.67,2.71,4.38,189.10
17.01.2009 06:50:00,993.34,-1.78,271.90,-3.38,88.70,5.36,4.75,0.61,2.98,4.79,1272.79,2.89,4.25,178.50
17.01.2009 07:00:00,993.28,-1.52,272.16,-3.21,88.20,5.46,4.82,0.64,3.02,4.85,1271.48,2.71,4.13,175.70
17.01.2009 07:10:00,993.29,-1.40,272.28,-3.11,88.10,5.51,4.85,0.66,3.05,4.89,1270.92,2.49,3.75,175.50
17.01.2009 07:20:00,993.32,-1.37,272.31,-3.01,88.50,5.52,4.89,0.64,3.07,4.92,1270.79,2.60,4.38,166.00
17.01.2009 07:30:00,993.40,-1.31,272.37,-2.89,88.90,5.55,4.93,0.62,3.10,4.97,1270.58,2.40,4.00,178.20
17.01.2009 07:40:00,993.43,-1.30,272.37,-2.80,89.50,5.55,4.97,0.58,3.12,5.00,1270.59,2.93,4.75,172.40
17.01.2009 07:50:00,993.44,-1.28,272.39,-2.70,90.00,5.56,5.01,0.56,3.14,5.04,1270.46,2.73,4.13,177.40
17.01.2009 08:00:00,993.46,-1.24,272.43,-2.57,90.60,5.58,5.05,0.52,3.17,5.09,1270.28,2.65,3.88,176.90
17.01.2009 08:10:00,993.42,-1.24,272.44,-2.51,91.00,5.58,5.08,0.50,3.18,5.11,1270.21,3.24,5.25,175.20
17.01.2009 08:20:00,993.42,-1.19,272.49,-2.39,91.50,5.60,5.12,0.48,3.21,5.16,1269.95,2.94,5.00,176.80
